Private Entity,External URI,Confidence
Send Help,http://www.wikidata.org/entity/Q132200341,1.0
Sentinels,http://www.wikidata.org/entity/Q126696225,1.0
Seoul,http://www.wikidata.org/entity/Q8684,1.0
September,http://www.wikidata.org/entity/Q230066,0.35
September 1,http://www.wikidata.org/entity/Q2859,1.0
September 1939,http://www.wikidata.org/entity/Q3478964,1.0
September 1999,http://www.wikidata.org/entity/Q122353478,1.0
September 2003,http://www.wikidata.org/entity/Q1190193,1.0
September 2022,http://www.wikidata.org/entity/Q61312992,1.0
September 25,http://www.wikidata.org/entity/Q2886,1.0
Sergio Leone,http://www.wikidata.org/entity/Q164562,1.0
Seth,http://www.wikidata.org/entity/Q3958283,1.0
Seth MacFarlane,http://www.wikidata.org/entity/Q188492,1.0
Seth Macfarlane,http://www.wikidata.org/entity/Q188492,1.0
Seth Ryan,http://www.wikidata.org/entity/Q22280202,1.0
Seven,http://www.wikidata.org/entity/Q908659,0.56
Severus,http://www.wikidata.org/entity/Q1442,0.58
Seymour,http://www.wikidata.org/entity/Q21500595,1.0
Shadi Bartsch,http://www.wikidata.org/entity/Q7460367,1.0
Shadow the Hedgehog,http://www.wikidata.org/entity/Q1136987,1.0
Shafer,http://www.wikidata.org/entity/Q37439566,1.0
Shaffer,http://www.wikidata.org/entity/Q19843875,0.56
Shah,http://www.wikidata.org/entity/Q16883066,1.0
Shaina,http://www.wikidata.org/entity/Q20000860,1.0
Shakespeare,http://www.wikidata.org/entity/Q20997880,1.0
Sharf,http://www.wikidata.org/entity/Q37182889,1.0
Sharon,http://www.wikidata.org/entity/Q2648522,1.0
Sharp,http://www.wikidata.org/entity/Q5265065,1.0
Sheila,http://www.wikidata.org/entity/Q18224611,1.0
Shelagh Fraser,http://www.wikidata.org/entity/Q512456,1.0
Sheldon,http://www.wikidata.org/entity/Q2277847,1.0
Sheridan,http://www.wikidata.org/entity/Q16883169,1.0
Sherlock,http://www.wikidata.org/entity/Q88543088,1.0
Sherry Cola,http://www.wikidata.org/entity/Q70980043,1.0
Shipp,http://www.wikidata.org/entity/Q7498044,1.0
Shiro,http://www.wikidata.org/entity/Q9076858,0.8
Shoji,http://www.wikidata.org/entity/Q37221866,1.0
Shona,http://www.wikidata.org/entity/Q34004,1.0
Shona Hill,http://www.wikidata.org/entity/Q31032114,1.0
Shone,http://www.wikidata.org/entity/Q16883235,1.0
Shore,http://www.wikidata.org/entity/Q468756,1.0
Sicily,http://www.wikidata.org/entity/Q1460,1.0
Sid Vicious,http://www.wikidata.org/entity/Q47878,1.0
Siegel,http://www.wikidata.org/entity/Q21493984,1.0
Sifakis,http://www.wikidata.org/entity/Q56540763,1.0
Sigourney Weaver,http://www.wikidata.org/entity/Q102124,1.0
Silas,http://www.wikidata.org/entity/Q1426982,1.0
Silberman,http://www.wikidata.org/entity/Q1699665,1.0
Silver,http://www.wikidata.org/entity/Q1090,1.0
Silvio,http://www.wikidata.org/entity/Q539504,1.0
Simon,http://www.wikidata.org/entity/Q4117588,1.0
Simon Pegg,http://www.wikidata.org/entity/Q238464,1.0
Simonetta Stefanelli,http://www.wikidata.org/entity/Q1147417,1.0
Simpsons,http://www.wikidata.org/entity/Q7764350,0.8
Sims,http://www.wikidata.org/entity/Q16883354,1.0
Siskel,http://www.wikidata.org/entity/Q124616525,1.0
Six,http://www.wikidata.org/entity/Q661834,0.26
Skroce,http://www.wikidata.org/entity/Q123377525,1.0
Skull Island,http://www.wikidata.org/entity/Q21203766,0.8
Slagle,http://www.wikidata.org/entity/Q37013541,1.0
Slotek,http://www.wikidata.org/entity/Q49614986,0.92
Smith,http://www.wikidata.org/entity/Q1158446,1.0
Sneider,http://www.wikidata.org/entity/Q29231,0.5
Snider,http://www.wikidata.org/entity/Q16873816,1.0
Snowpiercer,http://www.wikidata.org/entity/Q60691083,1.0
Sofia,http://www.wikidata.org/entity/Q472,1.0
Sofia Coppola,http://www.wikidata.org/entity/Q193628,1.0
Solace,http://www.wikidata.org/entity/Q37142321,1.0
Somerset,http://www.wikidata.org/entity/Q67461071,1.0
Sommerlath,http://www.wikidata.org/entity/Q76463836,1.0
Song Kang-ho,http://www.wikidata.org/entity/Q484400,1.0
Sonia,http://www.wikidata.org/entity/Q5606846,1.0
Sonic,http://www.wikidata.org/entity/Q105139437,1.0
Sonic The Hedgehog,http://www.wikidata.org/entity/Q29906232,1.0
Sonic The Hedgehog 3,http://www.wikidata.org/entity/Q115859490,1.0
Sonny,http://www.wikidata.org/entity/Q19004,0.15
Sonny Corleone,http://www.wikidata.org/entity/Q575889,1.0
Sony,http://www.wikidata.org/entity/Q41187,0.57
Sony Classical,http://www.wikidata.org/entity/Q7562453,1.0
Sophie,http://www.wikidata.org/entity/Q14942517,1.0
South Africa,http://www.wikidata.org/entity/Q258,1.0
South Korea,http://www.wikidata.org/entity/Q884,1.0
South Korean,http://www.wikidata.org/entity/Q543842,0.46
South Park,http://www.wikidata.org/entity/Q650733,1.0
Soviet,http://www.wikidata.org/entity/Q15180,0.67
Space Shuttle,http://www.wikidata.org/entity/Q48806,1.0
Spacey,http://www.wikidata.org/entity/Q136759019,1.0
Spencer,http://www.wikidata.org/entity/Q1261064,1.0
Spencer Treat Clark,http://www.wikidata.org/entity/Q2165590,1.0
Spielberg,http://www.wikidata.org/entity/Q668631,1.0
Spin,http://www.wikidata.org/entity/Q1025912,1.0
Spirited Away,http://www.wikidata.org/entity/Q155653,1.0
Spitz,http://www.wikidata.org/entity/Q15954508,1.0
Sprague,http://www.wikidata.org/entity/Q2603465,1.0
Squires,http://www.wikidata.org/entity/Q16883703,1.0
St. Louis Post,http://www.wikidata.org/entity/Q3495288,0.76
Stacey,http://www.wikidata.org/entity/Q19826118,1.0
Stack,http://www.wikidata.org/entity/Q16883751,1.0
Stacy Keach,http://www.wikidata.org/entity/Q315090,1.0
Stallone,http://www.wikidata.org/entity/Q21475357,1.0
Stan Jones,http://www.wikidata.org/entity/Q101513245,1.0
Stanley,http://www.wikidata.org/entity/Q3541269,1.0
Stanley Kauffmann,http://www.wikidata.org/entity/Q7599719,1.0
Stanley Kubrick,http://www.wikidata.org/entity/Q2001,1.0
Star Wars,http://www.wikidata.org/entity/Q462,1.0
Starbucks,http://www.wikidata.org/entity/Q37158,1.0
Starship,http://www.wikidata.org/entity/Q15706519,1.0
Starski,http://www.wikidata.org/entity/Q21510370,1.0
Staskiewicz,http://www.wikidata.org/entity/Q37514553,1.0
Staten Island,http://www.wikidata.org/entity/Q18432,1.0
Statistical Yearbook,http://www.wikidata.org/entity/Q9311486,1.0
Stax,http://www.wikidata.org/entity/Q1546001,0.5
Stein,http://www.wikidata.org/entity/Q2339506,1.0
Stenzel,http://www.wikidata.org/entity/Q7607950,1.0
Stephen,http://www.wikidata.org/entity/Q4927100,1.0
Stephen Curry,http://www.wikidata.org/entity/Q352159,1.0
Stephen Dowling,http://www.wikidata.org/entity/Q64138565,1.0
Stephen Holden,http://www.wikidata.org/entity/Q551993,1.0
Stephen Hunter,http://www.wikidata.org/entity/Q983243,1.0
Stephen King,http://www.wikidata.org/entity/Q39829,1.0
Stephen Miles,http://www.wikidata.org/entity/Q135012238,1.0
Sterling Hayden,http://www.wikidata.org/entity/Q323166,1.0
Stern,http://www.wikidata.org/entity/Q4442389,1.0
Sternbergh,http://www.wikidata.org/entity/Q7611550,0.77
Sterritt,http://www.wikidata.org/entity/Q24085333,1.0
Steve,http://www.wikidata.org/entity/Q18336566,1.0
Steve Asbell,http://www.wikidata.org/entity/Q129891408,1.0
Steve Macek,http://www.wikidata.org/entity/Q133651865,1.0
Steve Skroce,http://www.wikidata.org/entity/Q7613947,1.0
Steve Tisch,http://www.wikidata.org/entity/Q7482626,1.0
Steven,http://www.wikidata.org/entity/Q17501985,1.0
Steven E.,http://www.wikidata.org/entity/Q105591538,0.72
Steven Edward,http://www.wikidata.org/entity/Q102160141,0.76
Steven Jay,http://www.wikidata.org/entity/Q952156,0.6
Steven Seagal,http://www.wikidata.org/entity/Q82110,1.0
Steven Spielberg,http://www.wikidata.org/entity/Q8877,1.0
Steven Yeun,http://www.wikidata.org/entity/Q552176,1.0
Stewart,http://www.wikidata.org/entity/Q2801971,1.0
Steyn,http://www.wikidata.org/entity/Q111072999,1.0
Stolworthy,http://www.wikidata.org/entity/Q37460955,1.0
Stranger Things,http://www.wikidata.org/entity/Q19798734,1.0
Strick,http://www.wikidata.org/entity/Q21510372,1.0
Stringer,http://www.wikidata.org/entity/Q16883926,1.0
Stuart,http://www.wikidata.org/entity/Q7626248,1.0
Stucky,http://www.wikidata.org/entity/Q37050563,1.0
StudioCanal,http://www.wikidata.org/entity/Q2450848,1.0
StudioCanal UK,http://www.wikidata.org/entity/Q7628112,1.0
Studio Ghibli,http://www.wikidata.org/entity/Q182950,1.0
Subers,http://www.wikidata.org/entity/Q37243171,1.0
Sudo,http://www.wikidata.org/entity/Q300883,1.0
Suetonius,http://www.wikidata.org/entity/Q108104911,1.0
Sunada,http://www.wikidata.org/entity/Q26447580,1.0
Sunday,http://www.wikidata.org/entity/Q132,1.0
Sunny Bay,http://www.wikidata.org/entity/Q49393239,1.0
Super 35,http://www.wikidata.org/entity/Q2518956,1.0
Suplee,http://www.wikidata.org/entity/Q37464324,1.0
Survivor,http://www.wikidata.org/entity/Q28856068,1.0
Susan,http://www.wikidata.org/entity/Q14936243,1.0
Susan Egan,http://www.wikidata.org/entity/Q3978226,1.0
Susan J.,http://www.wikidata.org/entity/Q41575,0.73
Susan Napier,http://www.wikidata.org/entity/Q76267947,1.0
Susanne,http://www.wikidata.org/entity/Q14936686,1.0
Suzanne Pleshette,http://www.wikidata.org/entity/Q231224,1.0
Suzuki,http://www.wikidata.org/entity/Q181642,0.4
Sven,http://www.wikidata.org/entity/Q2370957,1.0
Svengali,http://www.wikidata.org/entity/Q1858039,1.0
Swara,http://www.wikidata.org/entity/Q17172850,0.0
Sweeney,http://www.wikidata.org/entity/Q27229604,1.0
Swimming with Sharks,http://www.wikidata.org/entity/Q1637218,0.12
Swinton,http://www.wikidata.org/entity/Q16884115,1.0
Swiss,http://www.wikidata.org/entity/Q39,0.38
Switch,http://www.wikidata.org/entity/Q19610114,0.57
Switching Channels,http://www.wikidata.org/entity/Q788256,1.0
Sylvan,http://www.wikidata.org/entity/Q20001445,1.0
Sylvester Stallone,http://www.wikidata.org/entity/Q40026,1.0
Synonyms,http://www.wikidata.org/entity/Q42106,0.93
Szpilman,http://www.wikidata.org/entity/Q687914,0.76
THE GODFATHER,http://www.wikidata.org/entity/Q60875410,1.0
TRAVIS KELCE,http://www.wikidata.org/entity/Q7836292,1.0
Takashi,http://www.wikidata.org/entity/Q16281907,1.0
Takashi Naito,http://www.wikidata.org/entity/Q3980268,0.92
Takehiko Ono,http://www.wikidata.org/entity/Q11464137,1.0
Talia Shire,http://www.wikidata.org/entity/Q108622,1.0
Talulah Riley,http://www.wikidata.org/entity/Q269309,1.0
Tambling,http://www.wikidata.org/entity/Q37203174,1.0
Tamera,http://www.wikidata.org/entity/Q57246435,1.0
Tampa,http://www.wikidata.org/entity/Q49255,1.0
Tangier,http://www.wikidata.org/entity/Q126148,1.0
Tani,http://www.wikidata.org/entity/Q18210480,1.0
Tank,http://www.wikidata.org/entity/Q30086935,1.0
Tapley,http://www.wikidata.org/entity/Q7684704,1.0
Tara Strong,http://www.wikidata.org/entity/Q4029,1.0
Tarkovsky,http://www.wikidata.org/entity/Q21491241,1.0
Tartaglione,http://www.wikidata.org/entity/Q37520272,1.0
Tatiana,http://www.wikidata.org/entity/Q1317239,1.0
Tatooine,http://www.wikidata.org/entity/Q723764,1.0
Tattaglia,http://www.wikidata.org/entity/Q2381388,0.72
Taub,http://www.wikidata.org/entity/Q37233179,1.0
Taubin,http://www.wikidata.org/entity/Q112594978,1.0
Taylor,http://www.wikidata.org/entity/Q15080511,1.0
Taylor Swift,http://www.wikidata.org/entity/Q26876,1.0
Ted Bundy,http://www.wikidata.org/entity/Q192218,1.0
Ted Griffin,http://www.wikidata.org/entity/Q3517027,1.0
Ted Kotcheff,http://www.wikidata.org/entity/Q725520,1.0
Teddy Riley,http://www.wikidata.org/entity/Q927450,1.0
Tegula,http://www.wikidata.org/entity/Q3733850,1.0
Telegraph,http://www.wikidata.org/entity/Q192621,0.64
Ten years later,http://www.wikidata.org/entity/Q769001,0.53
Tenet,http://www.wikidata.org/entity/Q63985561,1.0
Tere Livrano,http://www.wikidata.org/entity/Q134317151,1.0
Terrence,http://www.wikidata.org/entity/Q37553352,1.0
Terrence Rafferty,http://www.wikidata.org/entity/Q7703508,1.0
Terri,http://www.wikidata.org/entity/Q20898915,1.0
Terri Murray,http://www.wikidata.org/entity/Q41461425,0.71
Tessio,http://www.wikidata.org/entity/Q21508860,1.0
Tetsuya Nishimura,http://www.wikidata.org/entity/Q96246822,1.0
Texas,http://www.wikidata.org/entity/Q1439,1.0
Teyana Taylor,http://www.wikidata.org/entity/Q7708542,1.0
Thaneth Warakulnukroh,http://www.wikidata.org/entity/Q16138475,1.0
That night,http://www.wikidata.org/entity/Q2947114,1.0
TheGuardian.com,http://www.wikidata.org/entity/Q5614018,1.0
TheWrap,http://www.wikidata.org/entity/Q17042582,1.0
The 6th Day,http://www.wikidata.org/entity/Q633133,1.0
The A List,http://www.wikidata.org/entity/Q7712027,0.9
The Animatrix,http://www.wikidata.org/entity/Q335340,1.0
The Associated Press,http://www.wikidata.org/entity/Q40469,0.89
The Astrophysical Journal Letters,http://www.wikidata.org/entity/Q3470990,1.0
The Australian,http://www.wikidata.org/entity/Q127990,0.45
The Batman,http://www.wikidata.org/entity/Q2695156,0.75
The Beast,http://www.wikidata.org/entity/Q220556,0.19
The Bone Collector,http://www.wikidata.org/entity/Q2518676,1.0
The Brotherhood,http://www.wikidata.org/entity/Q33545411,1.0
The Cincinnati Enquirer,http://www.wikidata.org/entity/Q1265728,1.0
The Criterion Collection,http://www.wikidata.org/entity/Q1204187,1.0
The Dark Knight,http://www.wikidata.org/entity/Q2695156,0.29
The Dying Game,http://www.wikidata.org/entity/Q29604364,1.0
The Encyclopedia of Superheroes on Film and Television,http://www.wikidata.org/entity/Q21987465,1.0
The Fighter,http://www.wikidata.org/entity/Q323472,1.0
The Flash,http://www.wikidata.org/entity/Q15711398,1.0
The Game,http://www.wikidata.org/entity/Q8567,0.21
The Godfather,http://www.wikidata.org/entity/Q60875410,1.0
The Godfather ,http://www.wikidata.org/entity/Q60875410,0.96
The Godfather Part II,http://www.wikidata.org/entity/Q184768,1.0
The Godfather Trilogy,http://www.wikidata.org/entity/Q3225260,0.76
The Hollywood Reporter,http://www.wikidata.org/entity/Q61503,1.0
The Journal of Religion and Film,http://www.wikidata.org/entity/Q6295847,0.93
The Kingdom of Dreams and Madness,http://www.wikidata.org/entity/Q15020884,1.0
The Last Emperor,http://www.wikidata.org/entity/Q212775,1.0
The Last Laugh,http://www.wikidata.org/entity/Q258830,1.0
The Lord of the Rings,http://www.wikidata.org/entity/Q15228,1.0
The Matrix,http://www.wikidata.org/entity/Q83495,1.0
The Matrix ,http://www.wikidata.org/entity/Q83495,0.95
The Matrix Comics,http://www.wikidata.org/entity/Q4284930,1.0
The Matrix Resurrections,http://www.wikidata.org/entity/Q80322391,1.0
The Matrixial Gaze,http://www.wikidata.org/entity/Q7750684,1.0
The Motion Picture Association of America,http://www.wikidata.org/entity/Q676222,0.78
The New York City Police Department,http://www.wikidata.org/entity/Q5870066,0.86
The New York Times,http://www.wikidata.org/entity/Q9684,1.0
The Online Film Critics Society,http://www.wikidata.org/entity/Q2024454,0.93
The Oracle,http://www.wikidata.org/entity/Q1577559,1.0
The Orlando Sentinel,http://www.wikidata.org/entity/Q746424,0.89
The Parasite,http://www.wikidata.org/entity/Q114506493,1.0
The Pianist,http://www.wikidata.org/entity/Q150804,1.0
The Rebel Alliance,http://www.wikidata.org/entity/Q108805233,0.77
The Right Stuff,http://www.wikidata.org/entity/Q3301814,1.0
The Rip,http://www.wikidata.org/entity/Q7760831,1.0
The Searchers,http://www.wikidata.org/entity/Q1132434,1.0
The Simpsons,http://www.wikidata.org/entity/Q886,1.0
The South Bank Show,http://www.wikidata.org/entity/Q3989403,1.0
The Substance,http://www.wikidata.org/entity/Q113380226,1.0
The Thirteenth Floor,http://www.wikidata.org/entity/Q630289,1.0
The Ultimate Matrix Collection,http://www.wikidata.org/entity/Q7771200,1.0
The Wachowskis,http://www.wikidata.org/entity/Q195719,1.0
The Wall Street Journal,http://www.wikidata.org/entity/Q164746,1.0
The Warsaw Ghetto,http://www.wikidata.org/entity/Q96409699,0.53
The Weekly Standard,http://www.wikidata.org/entity/Q1790889,1.0
The following day,http://www.wikidata.org/entity/Q76148718,1.0
The next day,http://www.wikidata.org/entity/Q2783079,1.0
The next morning,http://www.wikidata.org/entity/Q50118698,1.0
The next year,http://www.wikidata.org/entity/Q52409585,0.31
Themes,http://www.wikidata.org/entity/Q7781248,1.0
Theo,http://www.wikidata.org/entity/Q7062902,1.0
Theseus,http://www.wikidata.org/entity/Q110738703,1.0
Thill,http://www.wikidata.org/entity/Q20998090,1.0
Thom Gossom Jr.,http://www.wikidata.org/entity/Q7786724,1.0
Thom Yorke,http://www.wikidata.org/entity/Q188668,1.0
Thomas,http://www.wikidata.org/entity/Q16428906,1.0
Thomas Anderson,http://www.wikidata.org/entity/Q7790259,0.81
Thomas Fahy,http://www.wikidata.org/entity/Q57619926,1.0
Thomas K.,http://www.wikidata.org/entity/Q108670330,1.0
Thomas Kretschmann,http://www.wikidata.org/entity/Q57614,1.0
Thompson,http://www.wikidata.org/entity/Q2803433,1.0
Thomson,http://www.wikidata.org/entity/Q2803437,1.0
Thorne,http://www.wikidata.org/entity/Q16884653,1.0
Thorns,http://www.wikidata.org/entity/Q238822,1.0
Thornton,http://www.wikidata.org/entity/Q16884655,1.0
Thorsten,http://www.wikidata.org/entity/Q19688775,1.0
Thraex,http://www.wikidata.org/entity/Q681973,1.0
Three,http://www.wikidata.org/entity/Q201,0.0
Three years later,http://www.wikidata.org/entity/Q69503171,0.31
Threepio,http://www.wikidata.org/entity/Q51787,0.31
Tia Carrere,http://www.wikidata.org/entity/Q286570,1.0
Tiffany,http://www.wikidata.org/entity/Q16913772,1.0
Tilda Swinton,http://www.wikidata.org/entity/Q200534,1.0
Tim,http://www.wikidata.org/entity/Q1369663,1.0
Tim McInnerny,http://www.wikidata.org/entity/Q552162,1.0
Time,http://www.wikidata.org/entity/Q43297,1.0
Time Out,http://www.wikidata.org/entity/Q2657609,1.0
Timothy,http://www.wikidata.org/entity/Q15885954,1.0
Timur Bekmambetov,http://www.wikidata.org/entity/Q344854,1.0
Tinoco,http://www.wikidata.org/entity/Q37438040,1.0
Tiwari,http://www.wikidata.org/entity/Q7810472,1.0
Tobis,http://www.wikidata.org/entity/Q37085963,1.0
Toby Emmerich,http://www.wikidata.org/entity/Q1295611,1.0
Todd,http://www.wikidata.org/entity/Q18638465,1.0
Todd McCarthy,http://www.wikidata.org/entity/Q2894636,1.0
Toho,http://www.wikidata.org/entity/Q12521863,1.0
Tokuma Shoten,http://www.wikidata.org/entity/Q1372258,1.0
Tokyo,http://www.wikidata.org/entity/Q7473516,1.0
Tom,http://www.wikidata.org/entity/Q3354498,1.0
Tom Berenger,http://www.wikidata.org/entity/Q299317,1.0
Tom Cooper,http://www.wikidata.org/entity/Q1179035,1.0
Tom Cruise,http://www.wikidata.org/entity/Q37079,1.0
Tom Hagen,http://www.wikidata.org/entity/Q798823,1.0
Tom Hanks,http://www.wikidata.org/entity/Q2263,1.0
Tom Hardy,http://www.wikidata.org/entity/Q208026,1.0
Tom Rosqui,http://www.wikidata.org/entity/Q6080465,1.0
Toni Myers,http://www.wikidata.org/entity/Q24572362,1.0
Tony,http://www.wikidata.org/entity/Q15238167,1.0
Tony Giorgio,http://www.wikidata.org/entity/Q16745067,1.0
Tony Kaye,http://www.wikidata.org/entity/Q1070690,1.0
Topel,http://www.wikidata.org/entity/Q36956285,1.0
Topher Grace,http://www.wikidata.org/entity/Q277978,1.0
Toronto,http://www.wikidata.org/entity/Q172,1.0
Toropov,http://www.wikidata.org/entity/Q4461222,1.0
Toshio Suzuki,http://www.wikidata.org/entity/Q112125699,1.0
Total Film,http://www.wikidata.org/entity/Q2270191,1.0
Tower Records,http://www.wikidata.org/entity/Q2630076,1.0
Towers,http://www.wikidata.org/entity/Q37306895,1.0
Toy Story 4,http://www.wikidata.org/entity/Q18517638,1.0
Tracy,http://www.wikidata.org/entity/Q2447651,1.0
Tracy Mills,http://www.wikidata.org/entity/Q136796382,1.0
Travers,http://www.wikidata.org/entity/Q51361016,1.0
Travis,http://www.wikidata.org/entity/Q14500511,1.0
Travis Andrews,http://www.wikidata.org/entity/Q102431735,1.0
Travis Kelce,http://www.wikidata.org/entity/Q7836292,1.0
Travis M.,http://www.wikidata.org/entity/Q112753172,0.72
Trendell,http://www.wikidata.org/entity/Q37549457,1.0
Trent Reznor,http://www.wikidata.org/entity/Q282722,1.0
Trey,http://www.wikidata.org/entity/Q19720184,1.0
Trinity,http://www.wikidata.org/entity/Q37090,0.74
Tron,http://www.wikidata.org/entity/Q626483,1.0
Tung,http://www.wikidata.org/entity/Q1078753,0.5
Tunisia,http://www.wikidata.org/entity/Q948,1.0
Tunzelmann,http://www.wikidata.org/entity/Q56546941,0.83
Turan,http://www.wikidata.org/entity/Q2804084,1.0
Turner,http://www.wikidata.org/entity/Q12804512,1.0
Turning Red,http://www.wikidata.org/entity/Q104845027,1.0
Two,http://www.wikidata.org/entity/Q200,0.0
Two hundred and forty,http://www.wikidata.org/entity/Q845473,0.0
Two years later,http://www.wikidata.org/entity/Q137596176,1.0
Ty,http://www.wikidata.org/entity/Q21042810,1.0
Tyler,http://www.wikidata.org/entity/Q2462622,1.0
Tyler Durden,http://www.wikidata.org/entity/Q110740078,1.0
Tyree Dillihay,http://www.wikidata.org/entity/Q134931999,1.0
Tyridal,http://www.wikidata.org/entity/Q35415572,0.88
U.S.,http://www.wikidata.org/entity/Q30,0.24
UK,http://www.wikidata.org/entity/Q8798,0.36
US,http://www.wikidata.org/entity/Q30,0.27
Uchiyama,http://www.wikidata.org/entity/Q21502306,1.0
Udagawa,http://www.wikidata.org/entity/Q40102696,1.0
Ugwu,http://www.wikidata.org/entity/Q7877947,1.0
Uhls,http://www.wikidata.org/entity/Q37326046,1.0
Ulaby,http://www.wikidata.org/entity/Q123398864,1.0
Ultimate Matrix,http://www.wikidata.org/entity/Q7771200,0.67
Umberto,http://www.wikidata.org/entity/Q2478120,1.0
Umbrella Academy,http://www.wikidata.org/entity/Q44535025,0.89
Umschlagplatz,http://www.wikidata.org/entity/Q633284,0.6
Uncle Scrooge,http://www.wikidata.org/entity/Q11937,0.52
Uncut Gems,http://www.wikidata.org/entity/Q56312570,1.0
United Kingdom,http://www.wikidata.org/entity/Q145,1.0
United States,http://www.wikidata.org/entity/Q30,1.0
Universal,http://www.wikidata.org/entity/Q38903,0.6
Universal Pictures,http://www.wikidata.org/entity/Q168383,1.0
University of Chicago,http://www.wikidata.org/entity/Q131252,1.0
Urquhart,http://www.wikidata.org/entity/Q17022714,1.0
Vader,http://www.wikidata.org/entity/Q622982,1.0
Val Kilmer,http://www.wikidata.org/entity/Q191084,1.0
Valentine Pelka,http://www.wikidata.org/entity/Q7910998,1.0
Valerie,http://www.wikidata.org/entity/Q1068242,1.0
Valerie Allen,http://www.wikidata.org/entity/Q110595779,1.0
Valerie McCaffrey,http://www.wikidata.org/entity/Q94498169,1.0
VanVan,http://www.wikidata.org/entity/Q122974157,0.34
Van Hoytema,http://www.wikidata.org/entity/Q115728555,1.0
Van Reeth,http://www.wikidata.org/entity/Q84593182,1.0
Variety,http://www.wikidata.org/entity/Q471728,1.0
Vary,http://www.wikidata.org/entity/Q26736716,1.0
Vautrin,http://www.wikidata.org/entity/Q23781445,1.0
Vaz,http://www.wikidata.org/entity/Q16916465,1.0
Vejvoda,http://www.wikidata.org/entity/Q1241932,1.0
Velez,http://www.wikidata.org/entity/Q7918902,1.0
Venable,http://www.wikidata.org/entity/Q21501923,1.0
Verdi,http://www.wikidata.org/entity/Q37231923,1.0
Verrier,http://www.wikidata.org/entity/Q21508353,1.0
Vic Damone,http://www.wikidata.org/entity/Q652295,1.0
Vice,http://www.wikidata.org/entity/Q249838,1.0
Victor,http://www.wikidata.org/entity/Q539581,1.0
Victor Rendina,http://www.wikidata.org/entity/Q10390375,1.0
Victoria Pedretti,http://www.wikidata.org/entity/Q57659823,1.0
Viggo,http://www.wikidata.org/entity/Q2524028,1.0
Villarreal,http://www.wikidata.org/entity/Q37452371,1.0
Vincent,http://www.wikidata.org/entity/Q4928254,1.0
Vincent Canby,http://www.wikidata.org/entity/Q716442,1.0
Vineland,http://www.wikidata.org/entity/Q153881,1.0
Vineyard,http://www.wikidata.org/entity/Q37492233,1.0
Viola,http://www.wikidata.org/entity/Q146095,1.0
Virgil,http://www.wikidata.org/entity/Q17505763,1.0
Virgil Sollozzo,http://www.wikidata.org/entity/Q1994983,1.0
VistaVision,http://www.wikidata.org/entity/Q1788758,1.0
Vito,http://www.wikidata.org/entity/Q12805843,1.0
Vito Corleone,http://www.wikidata.org/entity/Q745077,1.0
Vito Scotti,http://www.wikidata.org/entity/Q2300160,1.0
Vlessing,http://www.wikidata.org/entity/Q106456520,1.0
Vol. 14,http://www.wikidata.org/entity/Q49270173,0.64
Volmers,http://www.wikidata.org/entity/Q83383867,1.0
Vorel,http://www.wikidata.org/entity/Q56244392,1.0
Wachowski,http://www.wikidata.org/entity/Q21500865,1.0
Wachowskis,http://www.wikidata.org/entity/Q195719,0.83
Wagner,http://www.wikidata.org/entity/Q2539239,1.0
Wai Chee,http://www.wikidata.org/entity/Q102166966,0.67
Wai Chee Dimock,http://www.wikidata.org/entity/Q7959879,1.0
Wakako Kaku,http://www.wikidata.org/entity/Q11630315,1.0
Wakeman,http://www.wikidata.org/entity/Q16879300,1.0
Walker,http://www.wikidata.org/entity/Q1158605,1.0
Wall,http://www.wikidata.org/entity/Q13560342,1.0
Wallace,http://www.wikidata.org/entity/Q5261248,1.0
Wally Pfister,http://www.wikidata.org/entity/Q460144,1.0
Walsh,http://www.wikidata.org/entity/Q56052283,1.0
Walter,http://www.wikidata.org/entity/Q499249,1.0
Walter Burns,http://www.wikidata.org/entity/Q120596174,1.0
Walter Coy,http://www.wikidata.org/entity/Q7964610,1.0
Walter Matthau,http://www.wikidata.org/entity/Q202172,1.0
Walter Parkes,http://www.wikidata.org/entity/Q1971768,0.9
Ward Bond,http://www.wikidata.org/entity/Q1280760,1.0
Wardlow,http://www.wikidata.org/entity/Q966561,1.0
Warmann,http://www.wikidata.org/entity/Q19970357,1.0
Warner,http://www.wikidata.org/entity/Q21077,0.5
Warner Bros.,http://www.wikidata.org/entity/Q126399,0.63
Warner Home Video,http://www.wikidata.org/entity/Q1188361,0.58
Warren,http://www.wikidata.org/entity/Q2256715,1.0
Warren Beatty,http://www.wikidata.org/entity/Q95030,1.0
Warsaw,http://www.wikidata.org/entity/Q270,1.0
Washington,http://www.wikidata.org/entity/Q1223,1.0
Watanabe,http://www.wikidata.org/entity/Q10983405,1.0
Watercutter,http://www.wikidata.org/entity/Q37106308,1.0
Watkins,http://www.wikidata.org/entity/Q17034171,1.0
Watson,http://www.wikidata.org/entity/Q1184721,1.0
Waves,http://www.wikidata.org/entity/Q95569530,1.0
Waxman,http://www.wikidata.org/entity/Q21500866,1.0
Wayne,http://www.wikidata.org/entity/Q1423817,1.0
Wayne Coe,http://www.wikidata.org/entity/Q113853230,1.0
Wayne Knight,http://www.wikidata.org/entity/Q311976,1.0
Weatherhead,http://www.wikidata.org/entity/Q16889572,1.0
